12,6,0,1
12,6,0,1
12,6,0,1
10,5,0,1
12,6,0,1
9,5,0,0
8,5,0,0
7,5,0,0
14,7,0,1
2,6,1,0
13,6,2,0
12,6,3,0
12,6,0,1
12,6,0,1
10,5,0,1
10,5,0,1
12,6,0,1
12,6,0,1
12,6,0,1
12,6,0,1
12,6,0,1
12,6,0,1
12,6,6,0
12,6,6,0
12,6,6,0
10,5,5,0
10,4,7,0
12,6,0,1
12,6,0,1
12,6,0,1
12,6,0,1
